,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,000725.SZ,20201030,20201030,20200930,1,1,0.061,0.061,101687972162.0,1510960889.0
1,000725.SZ,20200829,20200829,20200630,1,1,0.026,0.026,60867073506.0,120844851.0
2,000725.SZ,20200428,20200428,20200331,1,1,0.014,0.014,25879940117.0,-117750655.0
3,000725.SZ,20200428,20200428,20191231,1,1,0.05,0.05,116059590164.0,-476241403.0
4,000725.SZ,20191031,20191031,20190930,1,1,0.053,0.053,85722032233.0,331209894.0
5,000725.SZ,20191031,20191031,20190930,1,1,0.053,0.053,85722032233.0,331209894.0
6,000725.SZ,20190827,20190827,20190630,1,1,0.048,0.048,55039208687.0,1128080632.0
7,000725.SZ,20190827,20190827,20190630,1,1,0.048,0.048,55039208687.0,1128080632.0
8,000725.SZ,20190430,20190430,20190331,1,1,0.03,0.03,26454258554.0,841859716.0
9,000725.SZ,20190430,20190430,20190331,1,1,0.03,0.03,26454258554.0,841859716.0
10,000725.SZ,20190326,20190326,20181231,1,1,0.1,0.1,97108864935.0,2879874073.0
11,000725.SZ,20181030,20181030,20180930,1,1,0.097,0.097,69464413289.0,2970218780.0
12,000725.SZ,20180828,20180828,20180630,1,1,0.085,0.085,43473904966.0,2829093457.0
13,000725.SZ,20180828,20180828,20180630,1,1,0.085,0.085,43473904966.0,2829093457.0
14,000725.SZ,20180424,20180424,20180331,1,1,0.058,0.058,21566813037.0,1936821964.0
15,000725.SZ,20180424,20180424,20171231,1,1,0.217,0.217,93800479215.0,7860411559.0
16,000725.SZ,20180424,20180424,20171231,1,1,0.217,0.217,93800479215.0,7860411559.0
17,000725.SZ,20171031,20171031,20170930,1,1,0.185,0.185,69408356144.0,6794028374.0
18,000725.SZ,20170829,20170829,20170630,1,1,0.123,0.123,44605027995.0,4594562005.0
19,000725.SZ,20170425,20170425,20170331,1,1,0.069,0.069,21854974362.0,2604866868.0
20,000725.SZ,20170425,20170425,20161231,1,1,0.054,0.054,68895658963.0,2045170759.0
21,000725.SZ,20170425,20170425,20161231,1,1,0.054,0.054,68895658963.0,2045170759.0
