Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601377.SH,20201031,20201031,20200930,,
1,601377.SH,20200829,20200829,20200630,,
2,601377.SH,20200829,20200829,20200630,,
3,601377.SH,20200425,20200425,20200331,,
4,601377.SH,20200425,20200425,20191231,,
5,601377.SH,20191030,20191030,20190930,,
6,601377.SH,20190828,20190828,20190630,,
7,601377.SH,20190430,20190430,20190331,,
8,601377.SH,20190430,20190430,20190331,,
9,601377.SH,20190403,20190403,20181231,,
10,601377.SH,20181031,20181031,20180930,,
11,601377.SH,20181031,20181031,20180930,,
12,601377.SH,20180828,20180828,20180630,,
13,601377.SH,20180428,20180428,20180331,,
14,601377.SH,20180428,20180428,20180331,,
15,601377.SH,20180331,20180331,20171231,,
16,601377.SH,20171031,20171031,20170930,,
17,601377.SH,20170829,20170829,20170630,,
18,601377.SH,20170427,20170427,20170331,,
19,601377.SH,20170411,20170411,20161231,,
